1,-100
101,-100
201,-100
301,-100
401,-100
501,-100
601,-100
701,-100
801,-100
901,-100
1001,-100
1101,-100
1201,-100
1301,-100
1401,-100
1501,-100
1601,-100
1701,-100
1801,-100
1901,-100
2001,-100
2101,-100
2201,-100
2301,-100
2401,-100
2501,-100
2601,-100
2701,-100
2801,-100
2901,-100
3001,-100
3101,-100
3201,-100
3301,-100
3401,-100
3501,-100
3601,-100
3701,-100
3801,-100
3901,-100
4001,-100
4101,-100
4201,-100
4301,-100
4401,-100
4501,-100
4601,-100
4701,-100
4801,-100
4901,-100
5001,-100
5101,-100
5201,-100
5301,-100
5401,-100
5501,-100
5601,-100
5701,-100
5801,-100
5901,-100
6001,-100
6101,-100
6201,-100
6301,-100
6401,-100
6501,-100
6601,-100
6701,-100
6801,-100
6901,-100
7001,-100
7101,-100
7201,-100
7301,-100
7401,-100
7501,-100
7601,-100
7701,-100
7801,-100
7901,-100
8001,-100
8101,-100
8201,-100
8301,-100
8401,-100
8501,-100
8601,-100
8701,-100
8801,-100
8901,-100
9001,-100
9101,-100
9201,-100
9301,-100
9401,-100
9501,-100
9601,-100
9701,-100
9801,-100
9901,-100
